Date,Open,High,Low,Close,Volume
2020-01-08,34.1734,34.5271,34.0383,34.0619,6345733.5282794
2020-01-09,33.6282,33.9239,33.4637,33.6637,11272981.435704
2020-01-10,33.6924,33.7121,33.2932,33.3877,5919163.6815287
2020-01-13,33.3503,33.3877,33.0714,33.234,8348076.8738102
2020-01-14,33.1788,33.849,33.0251,33.8303,7552570.8127186
2020-01-15,33.9042,34.1831,33.5376,33.8106,11459308.839591
2020-01-16,33.8687,34.4453,33.7515,34.3724,7268808.1438995
2020-01-17,33.8007,34.3537,33.7612,34.2787,12625949.803146
2020-01-21,34.0668,34.3153,33.9436,34.1831,7236994.6385528
2020-01-22,34.2689,34.5182,34.0915,34.3438,8384424.7295124
2020-01-23,34.2787,34.4306,34.0137,34.0767,8339199.9368535
2020-01-24,34.2512,34.2512,33.5898,33.8402,9659366.5561103
2020-01-27,33.2932,34.2018,33.2538,33.9536,11002788.335391
2020-01-28,34.0767,34.8809,33.9574,34.6514,15843768.93366
2020-01-29,33.5464,33.9987,32.8664,33.0901,22429075.253597
2020-01-30,32.8812,33.6282,32.7757,33.5514,12978729.160235
2020-01-31,33.3592,33.5228,32.0868,32.1155,19375270.95175
2020-02-03,32.2966,33.0428,32.2582,32.9098,15611962.066731
2020-02-04,33.5898,37.5608,32.8516,35.7995,48380730.944915
2020-02-05,35.2722,35.8379,35.0347,35.5265,27061596.475657
2020-02-06,36.106,37.3597,35.9139,36.3642,26105264.546108
2020-02-07,34.2886,35.2821,34.261,34.6414,19844882.122382
2020-02-10,34.6217,34.6711,33.9613,34.47,12161579.160504
2020-02-11,34.6414,35.0977,34.5084,34.8672,9802232.5821779
2020-02-12,35.0643,35.8852,35.0347,35.5512,12016527.636412
2020-02-13,35.4575,35.6654,35.1204,35.5866,7647044.3930038
2020-02-14,35.9523,36.5781,35.7048,36.4982,11493433.656217
2020-02-18,36.6323,36.9684,36.1357,36.24,15908969.624684
2020-02-19,36.3939,36.4126,35.9039,35.9139,7940259.2900421
2020-02-20,35.7335,36.24,35.6113,36.0676,9342482.5328489
2020-02-21,35.7335,37.2631,35.5512,36.5545,15358388.491775
2020-02-24,36.0095,36.24,35.3786,35.6557,19814665.633697
2020-02-25,35.7048,36.0055,34.8248,34.8908,16569847.38415
2020-02-26,35.2249,35.5767,34.8533,35.1106,12454350.667274
2020-02-27,34.5951,34.8809,33.5031,33.5327,16868752.287185
2020-02-28,32.7718,33.4252,32.4081,33.302,17501407.292235
2020-03-02,33.2528,34.5754,32.9501,34.5705,13659256.10945
2020-03-03,34.3191,35.974,34.2827,35.2998,19596147.284693
2020-03-04,35.8774,37.0502,35.7048,37.0029,13986072.277627
2020-03-05,36.0312,36.7387,35.636,35.7827,12291921.694416
2020-03-06,34.329,35.3678,34.2098,34.9825,13366544.465439
2020-03-09,32.7048,34.7321,32.34,34.1477,16220984.471988
2020-03-10,35.081,35.1944,33.647,34.6464,16039013.859424
2020-03-11,33.7919,34.3575,33.033,33.4834,13581794.713637
2020-03-12,31.4757,33.6844,31.2579,31.7537,17917442.307985
2020-03-13,33.2143,33.4637,31.7153,32.6771,21815429.211158
2020-03-16,29.6849,32.0601,29.3961,30.9928,17787336.18124
2020-03-17,31.4945,32.6279,31.0696,31.9942,14584169.222015
2020-03-18,30.3984,31.5841,29.0325,30.09,21121270.801432
2020-03-19,30.2547,30.2724,28.3071,28.455,20243907.997529
2020-03-20,28.3602,29.0325,26.1546,26.5153,25950241.306803
2020-03-23,26.1979,26.5715,25.0151,25.3227,19246752.710058
2020-03-24,26.3103,26.7971,25.2262,26.6,25022277.222764
2020-03-25,26.5902,28.3405,26.0708,27.2722,19229446.284904
2020-03-26,27.3796,29.0995,27.3796,28.994,14910450.68385
2020-03-27,28.3899,29.6751,28.244,29.0137,14753541.260319
2020-03-30,29.4355,30.3206,28.8589,29.9835,15553208.290487
2020-03-31,29.8308,29.9738,28.7831,28.8974,16506806.825574
2020-04-01,28.2045,28.5997,27.3747,27.6674,14918440.840273
2020-04-02,27.2249,28.2736,27.2052,28.0616,12489927.409467
2020-04-03,28.0232,28.5229,27.6871,28.2736,11306294.5539
2020-04-06,29.4839,30.1087,29.1093,29.9738,15324273.821379
2020-04-07,30.841,30.9731,30.3345,30.3984,11028808.343193
2020-04-08,30.6172,31.801,30.571,31.735,12528808.778895
2020-04-09,32.1095,32.7816,32.0798,32.5224,14103781.740098
2020-04-13,32.965,33.7228,32.6426,33.4163,14346863.098222
2020-04-14,34.0796,34.5902,33.9062,34.3575,15169496.120849
2020-04-15,33.9456,35.0022,33.7179,34.7912,11079817.501789
2020-04-16,35.1184,35.9246,34.8869,35.7827,11656359.794363
2020-04-17,36.0025,36.1849,35.558,36.0075,16137440.411064
2020-04-20,36.0212,36.8324,35.8389,36.1849,13173216.162591
2020-04-21,36.0596,36.7526,35.8635,36.1572,12752511.851622
2020-04-22,36.6757,36.9931,36.4549,36.7723,10218871.298636
2020-04-23,36.9743,37.338,36.2046,36.4451,15890316.794759
2020-04-24,37.3478,38.0022,36.792,37.8278,17575493.037201
2020-04-27,38.4872,38.7996,38.0319,38.0988,11536112.759675
2020-04-28,38.0604,38.358,37.407,37.5696,16820613.497161
2020-04-29,37.9254,38.2123,37.338,37.5203,18712998.085606
2020-04-30,36.1751,38.4153,36.099,38.2901,19014474.043418
2020-05-01,37.2808,37.9391,36.857,37.7323,14453381.268587
2020-05-04,37.7617,38.3295,37.5499,38.2901,10631249.612959
2020-05-05,38.3777,39.184,38.227,38.7622,12913428.02153
2020-05-06,39.0697,39.5004,38.6369,39.3663,11469741.193665
2020-05-07,39.6739,40.001,39.4718,39.7695,13095241.367522
2020-05-08,40.0888,40.7984,40.0888,40.5214,9306177.2913143
2020-05-11,40.2612,40.7895,39.9883,40.5017,14284031.551989
2020-05-12,40.6072,41.2035,40.1647,40.3775,9932304.2117404
